item,user,rating
1482,137,9.0
1482,404,5.0
1482,543,7.0
1482,24,7.0
1482,197,7.0
1482,49,7.0
1482,69,7.0
1482,199,7.0
1482,399,7.0
1483,420,8.0
1483,97,8.0
1483,397,8.0
1483,258,8.0
1483,417,8.0
1483,415,8.0
1483,439,8.0
1483,113,5.0
1483,189,8.0
1483,129,8.0
1483,312,8.0
1483,77,8.0
1483,463,8.0
1483,466,8.0
1483,185,8.0
1483,291,8.0
1483,104,8.0
1483,342,8.0
1483,112,8.0
1483,281,8.0
1483,409,8.0
1483,125,8.0
1483,231,8.0
1483,343,8.0
1483,507,8.0
1484,411,8.0
1484,285,8.0
1484,107,8.0
1484,244,8.0
1484,392,8.0
1484,595,8.0
1484,224,8.0
1484,321,8.0
1484,93,8.0
1484,490,8.0
1484,196,8.0
1484,467,8.0
1484,340,8.0
1484,587,8.0
1484,156,8.0
1484,283,8.0
1484,520,8.0
1484,387,8.0
1484,333,8.0
1484,432,8.0
1484,560,8.0
1484,123,8.0
1484,351,8.0
1484,128,8.0
1484,444,8.0
1485,246,9.0
1485,485,5.0
1485,292,9.0
1485,573,6.0
1485,490,6.0
1485,285,5.0
1485,240,9.0
1485,406,9.0
1485,112,9.0
1485,377,5.0
1485,580,5.0
1485,84,9.0
1485,424,6.0
1485,321,6.0
1485,409,5.0
1485,166,5.0
1485,494,6.0
1485,110,9.0
1485,554,6.0
1485,236,9.0
1485,256,9.0
1485,177,5.0
1485,198,6.0
1485,67,6.0
1485,557,6.0
1486,83,8.0
1486,287,7.0
1486,374,5.0
1486,148,7.0
1486,440,8.0
1486,219,8.0
1486,511,7.0
1486,332,7.0
1486,220,9.0
1486,118,7.0
1486,321,7.0
1486,292,7.0
1486,494,7.0
1486,78,8.0
1486,468,7.0
1486,550,7.0
1486,388,7.0
1486,481,7.0
1486,540,5.0
1486,239,9.0
1486,397,9.0
1486,173,9.0
1486,327,7.0
1486,504,7.0
1486,44,8.0
1487,241,8.0
1487,467,8.0
1487,197,8.0
1487,39,8.0
1487,319,8.0
1487,87,8.0
1487,24,8.0
1487,541,8.0
1487,596,8.0
1487,525,8.0
1487,156,8.0
1487,12,8.0
1487,545,8.0
1487,296,8.0
1487,339,8.0
1487,385,8.0
1487,561,8.0
1487,551,8.0
1487,371,8.0
1487,302,8.0
1487,325,8.0
1487,342,8.0
1487,184,8.0
1487,183,8.0
1487,35,8.0
1488,341,7.0
1488,402,7.0
1488,576,7.0
1488,294,7.0
1488,304,7.0
1488,489,7.0
1488,146,7.0
1488,47,5.0
1488,528,7.0
1488,553,7.0
1488,592,7.0
1488,409,7.0
1488,540,7.0
1488,474,7.0
1488,288,7.0
1488,141,7.0
1488,556,7.0
1488,35,7.0
1488,535,7.0
1488,271,7.0
1488,426,7.0
1488,34,7.0
1488,398,7.0
1488,144,7.0
1488,239,7.0
1489,570,5.0
1489,326,8.0
1489,384,4.0
1489,51,8.0
1489,41,8.0
1489,391,8.0
1489,276,8.0
1489,229,5.0
1489,400,5.0
1489,425,8.0
1489,458,8.0
1489,142,8.0
1489,96,8.0
1489,31,8.0
1489,225,8.0
1489,231,8.0
1489,302,8.0
1489,439,8.0
1489,423,8.0
1489,528,8.0
1489,563,8.0
1489,358,8.0
1489,408,8.0
1489,335,8.0
1489,390,8.0
1490,285,8.0
1490,366,8.0
1490,464,6.0
1490,307,8.0
1490,47,4.0
1490,127,8.0
1490,224,6.0
1490,303,8.0
1490,160,6.0
1490,326,8.0
1490,599,9.0
1490,553,8.0
1490,280,6.0
1490,33,9.0
1490,260,6.0
1490,459,8.0
1490,559,8.0
1490,428,6.0
1490,450,6.0
1490,145,6.0
1490,472,8.0
1490,574,8.0
1490,253,9.0
1490,188,6.0
1490,519,8.0
1491,521,9.0
1491,305,7.0
1491,562,7.0
1491,279,7.0
1491,511,7.0
1491,592,7.0
1491,354,9.0
1491,409,7.0
1491,534,9.0
1491,386,4.0
1491,453,7.0
1491,177,7.0
1491,446,7.0
1491,20,9.0
1491,179,7.0
1491,88,7.0
1491,570,9.0
1491,345,7.0
1491,499,7.0
1491,430,9.0
1491,555,9.0
1491,222,4.0
1491,509,7.0
1491,377,7.0
1491,85,9.0
1492,201,6.0
1492,143,5.0
1492,484,8.0
1492,461,8.0
1492,452,6.0
1492,519,6.0
1492,302,6.0
1492,241,8.0
1492,520,8.0
1492,259,8.0
1492,236,5.0
1492,147,8.0
1492,232,4.0
1492,321,8.0
1492,217,8.0
1492,569,8.0
1492,12,6.0
1492,233,8.0
1492,170,6.0
1492,119,8.0
1492,145,8.0
1492,507,6.0
1492,163,6.0
1492,563,8.0
1492,69,8.0
1493,109,7.0
1493,391,4.0
1493,395,7.0
1493,525,7.0
1493,344,7.0
1493,392,8.0
1493,256,7.0
1493,216,8.0
1493,367,4.0
1493,369,4.0
1493,277,4.0
1493,53,4.0
1493,172,7.0
1493,93,7.0
1493,196,7.0
1493,244,7.0
1493,491,4.0
1493,73,7.0
1493,493,4.0
1493,142,4.0
1493,382,7.0
1493,468,7.0
1493,371,7.0
1493,477,7.0
1493,374,8.0
1494,352,5.0
1494,404,4.0
1494,111,5.0
1494,323,5.0
1494,345,6.0
1494,257,5.0
1494,367,4.0
1494,161,4.0
1494,596,4.0
1494,382,6.0
1494,452,6.0
1494,46,6.0
1494,438,6.0
1494,374,6.0
1494,84,8.0
1494,370,6.0
1494,75,4.0
1494,48,5.0
1494,415,8.0
1494,153,5.0
1494,216,5.0
1494,571,6.0
1494,288,6.0
1494,590,6.0
1494,41,5.0
1495,10,6.0
1495,390,9.0
1495,61,6.0
1495,117,6.0
1495,99,6.0
1495,396,6.0
1495,334,6.0
1495,284,6.0
1495,130,6.0
1495,233,6.0
1495,315,6.0
1495,339,4.0
1495,279,4.0
1495,248,6.0
1495,536,6.0
1495,324,6.0
1495,423,6.0
1495,377,6.0
1495,486,6.0
1495,237,6.0
1495,133,6.0
1495,581,4.0
1495,399,6.0
1495,93,8.0
1495,288,9.0
1496,387,8.0
1496,422,7.0
1496,477,6.0
1496,577,6.0
1496,185,7.0
1496,388,6.0
1496,396,6.0
1496,375,6.0
1496,290,7.0
1496,527,7.0
1496,572,7.0
1496,398,7.0
1496,283,4.0
1496,579,4.0
1496,541,4.0
1496,279,4.0
1496,576,6.0
1496,70,4.0
1496,183,7.0
1496,150,4.0
1496,536,6.0
1496,284,4.0
1496,363,7.0
1496,231,7.0
1496,482,7.0
1497,381,4.0
1497,289,6.0
1497,390,6.0
1497,121,5.0
1497,405,6.0
1497,429,5.0
1497,455,4.0
1497,115,4.0
1497,315,5.0
1497,326,5.0
1497,335,5.0
1497,258,5.0
1497,147,6.0
1497,599,4.0
1497,60,4.0
1497,207,5.0
1497,568,6.0
1497,305,6.0
1497,324,5.0
1497,32,5.0
1497,26,4.0
1497,270,4.0
1497,217,5.0
1497,228,4.0
1497,105,6.0
1498,264,6.0
1498,534,6.0
1498,462,6.0
1498,533,4.0
1498,101,4.0
1498,326,6.0
1498,345,4.0
1498,158,6.0
1498,285,4.0
1498,544,7.0
1498,177,7.0
1498,495,4.0
1498,222,2.0
1498,559,7.0
1498,571,6.0
1498,353,7.0
1498,375,4.0
1498,115,4.0
1498,479,4.0
1498,3,4.0
1498,279,4.0
1498,33,4.0
1498,144,7.0
1498,25,4.0
1498,210,7.0
1499,567,7.0
1499,135,7.0
1499,409,7.0
1499,467,7.0
1499,44,7.0
1499,544,7.0
1499,451,7.0
1499,242,7.0
1499,548,7.0
1499,253,7.0
1499,417,7.0
1499,232,7.0
1499,462,7.0
1499,579,7.0
1499,240,7.0
1499,310,7.0
1499,585,7.0
1499,39,7.0
1499,267,7.0
1499,113,4.0
1499,128,7.0
1499,154,7.0
1499,529,7.0
1499,581,7.0
1499,230,7.0
1500,426,7.0
1500,58,7.0
1500,487,6.0
1500,1,5.0
1500,179,7.0
1500,295,5.0
1500,220,6.0
1500,256,7.0
1500,565,4.0
1500,93,7.0
1500,299,4.0
1500,514,7.0
1500,578,6.0
1500,463,5.0
1500,190,7.0
1500,116,7.0
1500,482,7.0
1500,495,7.0
1500,18,6.0
1500,539,7.0
1500,376,7.0
1500,193,4.0
1500,39,4.0
1500,305,5.0
1500,581,5.0
1501,411,7.0
1501,426,7.0
1501,64,7.0
1501,256,7.0
1501,412,7.0
1501,81,7.0
1501,187,7.0
1501,34,7.0
1501,569,7.0
1501,90,7.0
1501,198,7.0
1501,30,7.0
1501,335,7.0
1501,305,7.0
1501,221,7.0
1501,147,6.0
1501,429,7.0
1501,325,7.0
1501,453,7.0
1501,252,7.0
1501,179,7.0
1501,459,7.0
1501,77,7.0
1501,13,7.0
1501,41,7.0
1502,325,7.0
1502,592,7.0
1502,422,7.0
1502,329,8.0
1502,101,8.0
1502,80,8.0
1502,230,8.0
1502,82,7.0
1502,517,7.0
1502,31,7.0
1502,257,7.0
1502,16,7.0
1502,499,8.0
1502,157,8.0
1502,370,7.0
1502,478,7.0
1502,90,8.0
1502,231,7.0
1502,266,8.0
1502,474,7.0
1502,487,7.0
1502,175,7.0
1502,167,8.0
1502,5,7.0
1502,57,8.0
1503,277,6.0
1503,285,6.0
1503,137,6.0
1503,219,6.0
1503,28,7.0
1503,475,7.0
1503,480,7.0
1503,332,7.0
1503,56,7.0
1503,587,6.0
1503,424,7.0
1503,83,6.0
1503,248,7.0
1503,224,7.0
1503,461,7.0
1503,523,6.0
1503,463,7.0
1503,227,7.0
1503,598,7.0
1503,388,7.0
1503,452,7.0
1503,55,7.0
1503,125,7.0
1503,433,7.0
1503,467,6.0
1504,438,5.0
1504,46,7.0
1504,585,7.0
1504,272,7.0
1504,473,7.0
1504,307,8.0
1504,360,7.0
1504,72,7.0
1504,262,8.0
1504,413,7.0
1504,187,7.0
1504,24,7.0
1504,110,7.0
1504,15,8.0
1504,512,7.0
1504,116,8.0
1504,476,7.0
1504,227,8.0
1504,470,7.0
1504,536,7.0
1504,45,7.0
1504,560,7.0
1504,76,7.0
1504,405,7.0
1504,234,8.0
1505,157,7.0
1505,1,7.0
1505,212,8.0
1505,117,7.0
1505,538,7.0
1505,558,7.0
1505,598,8.0
1505,261,7.0
1505,59,7.0
1505,364,8.0
1505,509,7.0
1505,530,7.0
1505,199,7.0
1505,321,7.0
1505,354,7.0
1505,371,7.0
1505,383,8.0
1505,246,7.0
1505,369,7.0
1505,485,7.0
1505,495,7.0
1505,397,7.0
1505,523,7.0
1505,432,7.0
1505,339,8.0
1506,112,7.0
1506,115,7.0
1506,141,7.0
1506,344,7.0
1506,446,7.0
1506,476,7.0
1506,539,7.0
1506,294,7.0
1506,95,7.0
1506,589,7.0
1506,123,7.0
1506,159,7.0
1506,16,7.0
1506,317,7.0
1506,410,7.0
1506,557,7.0
1506,451,7.0
1506,524,7.0
1506,296,7.0
1506,167,7.0
1506,217,7.0
1506,23,7.0
1506,413,7.0
1506,238,7.0
1506,510,7.0
1507,92,7.0
1507,244,7.0
1507,181,7.0
1507,300,7.0
1507,235,7.0
1507,5,7.0
1507,557,7.0
1507,115,7.0
1507,564,7.0
1507,324,7.0
1507,594,7.0
1507,525,7.0
1507,560,7.0
1507,580,7.0
1507,46,7.0
1507,125,7.0
1507,63,7.0
1507,8,7.0
1507,172,7.0
1507,26,7.0
1507,417,7.0
1507,104,7.0
1507,438,7.0
1507,129,7.0
1507,43,7.0
1508,119,8.0
1508,29,7.0
1508,281,8.0
1508,471,8.0
1508,164,8.0
1508,585,5.0
1508,232,8.0
1508,330,8.0
1508,433,8.0
1508,450,7.0
1508,179,5.0
1508,27,8.0
1508,276,8.0
1508,577,8.0
1508,518,8.0
1508,593,7.0
1508,45,7.0
1508,156,8.0
1508,19,8.0
1508,67,8.0
1508,580,7.0
1508,340,8.0
1508,425,8.0
1508,363,7.0
1508,525,8.0
1509,136,8.0
1509,263,7.0
1509,83,7.0
1509,17,7.0
1509,101,7.0
1509,520,7.0
1509,104,8.0
1509,309,7.0
1509,298,7.0
1509,592,8.0
1509,411,7.0
1509,317,7.0
1509,217,7.0
1509,495,7.0
1509,597,7.0
1509,41,7.0
1509,81,7.0
1509,350,7.0
1509,70,7.0
1509,159,8.0
1509,463,7.0
1509,499,7.0
1509,275,7.0
1509,62,7.0
1509,273,7.0
1510,145,4.0
1510,131,8.0
1510,59,7.0
1510,575,7.0
1510,318,7.0
1510,92,8.0
1510,226,7.0
1510,101,8.0
1510,303,7.0
1510,408,8.0
1510,229,7.0
1510,333,7.0
1510,7,7.0
1510,371,7.0
1510,595,7.0
1510,458,8.0
1510,407,7.0
1510,253,8.0
1510,132,8.0
1510,416,8.0
1510,22,8.0
1510,244,8.0
1510,149,8.0
1510,156,8.0
1510,426,7.0
1511,120,7.0
1511,413,8.0
1511,471,8.0
1511,88,8.0
1511,554,8.0
1511,382,7.0
1511,43,7.0
1511,581,8.0
1511,516,7.0
1511,431,7.0
1511,168,7.0
1511,316,7.0
1511,31,7.0
1511,80,7.0
1511,399,7.0
1511,565,8.0
1511,91,8.0
1511,242,8.0
1511,510,5.0
1511,473,7.0
1511,152,7.0
1511,444,7.0
1511,459,7.0
1511,372,7.0
1511,92,7.0
1512,179,7.0
1512,465,6.0
1512,548,7.0
1512,66,7.0
1512,34,7.0
1512,296,7.0
1512,560,7.0
1512,278,7.0
1512,516,7.0
1512,410,7.0
1512,302,7.0
1512,545,7.0
1512,153,4.0
1512,238,7.0
1512,16,7.0
1512,543,6.0
1512,129,7.0
1512,444,7.0
1512,175,7.0
1512,441,6.0
1512,472,7.0
1512,325,7.0
1512,139,7.0
1512,304,7.0
1512,556,7.0
1513,438,8.0
1513,21,8.0
1513,494,8.0
1513,408,8.0
1513,71,8.0
1513,248,8.0
1513,200,8.0
1513,39,8.0
1513,503,8.0
1513,450,8.0
1513,206,8.0
1513,48,8.0
1513,331,8.0
1513,308,8.0
1513,404,8.0
1513,416,8.0
1513,274,8.0
1513,456,8.0
1513,396,8.0
1513,564,8.0
1513,426,8.0
1513,433,8.0
1513,237,8.0
1513,225,8.0
1513,467,8.0
1514,569,8.0
1514,250,8.0
1514,90,8.0
1514,589,8.0
1514,237,8.0
1514,148,8.0
1514,197,8.0
1514,385,8.0
1514,215,8.0
1514,91,8.0
1514,154,8.0
1514,570,5.0
1514,236,8.0
1514,190,8.0
1514,480,8.0
1514,305,8.0
1514,259,8.0
1514,24,8.0
1514,95,8.0
1514,469,8.0
1514,231,8.0
1514,0,8.0
1514,297,8.0
1514,359,8.0
1514,303,6.0
1515,94,7.0
1515,405,7.0
1515,502,6.0
1515,244,7.0
1515,19,7.0
1515,429,7.0
1515,177,7.0
1515,460,7.0
1515,517,6.0
1515,468,7.0
1515,22,7.0
1515,578,8.0
1515,353,7.0
1515,279,8.0
1515,525,7.0
1515,65,7.0
1515,219,7.0
1515,590,7.0
1515,576,7.0
1515,253,8.0
1515,367,7.0
1515,516,7.0
1515,181,6.0
1515,415,6.0
1515,349,7.0
1516,8,7.0
1516,464,7.0
1516,423,7.0
1516,44,7.0
1516,514,7.0
1516,367,7.0
1516,512,7.0
1516,372,7.0
1516,221,7.0
1516,376,7.0
1516,480,7.0
1516,292,7.0
1516,446,7.0
1516,223,7.0
1516,596,7.0
1516,154,7.0
1516,353,7.0
1516,541,7.0
1516,460,7.0
1516,300,7.0
1516,166,7.0
1516,335,7.0
1516,271,7.0
1516,246,7.0
1516,286,7.0
1517,453,8.0
1517,261,8.0
1517,439,8.0
1517,249,8.0
1517,228,8.0
1517,408,8.0
1517,348,8.0
1517,501,8.0
1517,509,5.0
1517,525,8.0
1517,144,8.0
1517,299,8.0
1517,569,8.0
1517,159,8.0
1517,155,8.0
1517,37,8.0
1517,414,8.0
1517,400,6.0
1517,268,8.0
1517,322,8.0
1517,219,8.0
1517,7,8.0
1517,314,8.0
1517,568,8.0
1517,236,8.0
1518,484,7.0
1518,427,6.0
1518,144,7.0
1518,342,7.0
1518,339,8.0
1518,117,7.0
1518,127,7.0
1518,122,7.0
1518,284,8.0
1518,224,7.0
1518,330,8.0
1518,209,8.0
1518,414,7.0
1518,20,8.0
1518,548,7.0
1518,560,7.0
1518,149,7.0
1518,420,7.0
1518,329,7.0
1518,591,7.0
1518,479,7.0
1518,441,7.0
1518,328,8.0
1518,360,7.0
1518,320,8.0
1519,33,8.0
1519,80,7.0
1519,447,7.0
1519,251,7.0
1519,136,8.0
1519,480,8.0
1519,114,7.0
1519,163,8.0
1519,2,7.0
1519,78,8.0
1519,436,7.0
1519,476,8.0
1519,41,8.0
1519,329,8.0
1519,375,7.0
1519,161,8.0
1519,117,7.0
1519,48,8.0
1519,31,8.0
1519,530,8.0
1519,465,7.0
1519,111,7.0
1519,410,7.0
1519,483,7.0
1519,486,7.0
1520,221,5.0
1520,314,7.0
1520,231,5.0
1520,585,4.0
1520,384,7.0
1520,323,7.0
1520,498,5.0
1520,555,7.0
1520,265,7.0
1520,145,4.0
1520,423,7.0
1520,556,7.0
1520,41,4.0
1520,0,7.0
1520,325,5.0
1520,214,7.0
1520,190,7.0
1520,565,7.0
1520,288,7.0
1520,584,7.0
1520,550,7.0
1520,177,7.0
1520,536,7.0
1520,2,7.0
1520,520,5.0
1521,419,8.0
1521,273,8.0
1521,445,8.0
1521,16,8.0
1521,548,8.0
1521,246,8.0
1521,115,8.0
1521,62,8.0
1521,552,8.0
1521,368,8.0
1521,435,8.0
1521,55,8.0
1521,227,8.0
1521,588,8.0
1521,584,8.0
1521,574,8.0
1521,386,8.0
1521,535,8.0
1521,59,8.0
1521,589,8.0
1521,482,8.0
1521,575,8.0
1521,494,8.0
1521,551,8.0
1521,509,8.0
1522,302,9.0
1522,261,9.0
1522,242,9.0
1522,360,9.0
1522,135,9.0
1522,36,9.0
1522,133,9.0
1522,287,7.0
1522,539,5.0
1522,402,9.0
1522,394,7.0
1522,443,9.0
1522,444,9.0
1522,98,9.0
1522,120,8.0
1522,477,9.0
1522,243,8.0
1522,488,9.0
1522,207,8.0
1522,236,9.0
1522,470,9.0
1522,46,7.0
1522,215,9.0
1522,455,9.0
1522,50,5.0
1523,131,5.0
1523,186,6.0
1523,221,5.0
1523,335,5.0
1523,233,5.0
1523,519,8.0
1523,388,8.0
1523,523,6.0
1523,569,6.0
1523,543,5.0
1523,120,8.0
1523,204,8.0
1523,355,6.0
1523,118,6.0
1523,80,8.0
1523,340,8.0
1523,553,5.0
1523,53,5.0
1523,160,8.0
1523,176,8.0
1523,44,8.0
1523,345,5.0
1523,206,8.0
1523,283,6.0
1523,378,6.0
1524,419,8.0
1524,66,8.0
1524,136,8.0
1524,262,8.0
1524,98,8.0
1524,223,8.0
1524,571,8.0
1524,47,6.0
1524,188,8.0
1524,16,8.0
1524,434,8.0
1524,468,8.0
1524,11,8.0
1524,501,8.0
1524,119,8.0
1524,53,8.0
1524,517,8.0
1524,350,8.0
1524,549,8.0
1524,122,8.0
1524,186,8.0
1524,45,8.0
1524,543,8.0
1524,201,8.0
1524,213,8.0
1525,286,7.0
1525,565,7.0
1525,78,7.0
1525,17,7.0
1525,41,7.0
1525,280,8.0
1525,151,7.0
1525,557,7.0
1525,381,7.0
1525,79,8.0
1525,10,7.0
1525,517,7.0
1525,267,7.0
1525,301,5.0
1525,227,7.0
1525,576,8.0
1525,18,7.0
1525,390,7.0
1525,90,7.0
1525,484,7.0
1525,167,7.0
1525,307,8.0
1525,28,8.0
1525,444,8.0
1525,156,8.0
1526,429,8.0
1526,143,6.0
1526,338,8.0
1526,355,6.0
1526,454,8.0
1526,16,6.0
1526,596,5.0
1526,326,8.0
1526,190,8.0
1526,335,6.0
1526,261,6.0
1526,67,8.0
1526,387,8.0
1526,286,6.0
1526,23,6.0
1526,59,5.0
1526,524,6.0
1526,478,8.0
1526,246,8.0
1526,519,5.0
1526,192,6.0
1526,179,6.0
1526,128,8.0
1526,57,8.0
1526,419,5.0
1527,458,6.0
1527,289,8.0
1527,495,8.0
1527,203,8.0
1527,108,8.0
1527,437,8.0
1527,225,8.0
1527,139,8.0
1527,185,8.0
1527,406,8.0
1527,288,8.0
1527,459,8.0
1527,207,8.0
1527,28,8.0
1527,553,8.0
1527,583,8.0
1527,62,8.0
1527,352,7.0
1527,82,8.0
1527,582,8.0
1527,121,8.0
1527,242,8.0
1527,482,8.0
1527,400,4.0
1527,144,6.0
1528,81,6.0
1528,149,6.0
1528,458,6.0
1528,250,6.0
1528,244,6.0
1528,74,8.0
1528,557,9.0
1528,445,6.0
1528,430,6.0
1528,255,6.0
1528,364,6.0
1528,188,6.0
1528,394,6.0
1528,135,6.0
1528,383,6.0
1528,381,7.0
1528,507,6.0
1528,183,6.0
1528,276,6.0
1528,125,6.0
1528,189,6.0
1528,577,6.0
1528,138,6.0
1528,7,6.0
1528,388,6.0
1529,21,9.0
1529,175,5.0
1529,449,8.0
1529,160,5.0
1529,113,8.0
1529,245,5.0
1529,591,8.0
1529,262,8.0
1529,325,8.0
1529,544,5.0
1529,269,5.0
1529,323,5.0
1529,498,8.0
1529,29,8.0
1529,388,5.0
1529,267,8.0
1529,225,5.0
1529,16,5.0
1529,470,8.0
1529,102,5.0
1529,257,8.0
1529,477,8.0
1529,369,8.0
1529,76,5.0
1529,352,8.0
1530,46,6.0
1530,374,6.0
1530,389,8.0
1530,318,6.0
1530,307,6.0
1530,527,8.0
1530,11,8.0
1530,366,8.0
1530,217,8.0
1530,560,8.0
1530,182,8.0
1530,283,8.0
1530,363,8.0
1530,293,8.0
1530,448,8.0
1530,190,8.0
1530,63,6.0
1530,34,8.0
1530,503,8.0
1530,597,8.0
1530,557,8.0
1530,434,8.0
1530,291,8.0
1530,429,8.0
1530,96,6.0
1531,112,8.0
1531,43,8.0
1531,101,8.0
1531,547,8.0
1531,587,8.0
1531,580,8.0
1531,199,8.0
1531,312,6.0
1531,239,8.0
1531,222,8.0
1531,185,8.0
1531,168,8.0
1531,335,8.0
1531,14,8.0
1531,314,8.0
1531,360,8.0
1531,86,8.0
1531,72,8.0
1531,173,8.0
1531,584,6.0
1531,591,8.0
1531,220,5.0
1531,571,8.0
1531,32,6.0
1531,146,6.0
1532,97,5.0
1532,186,8.0
1532,302,5.0
1532,5,8.0
1532,300,8.0
1532,204,5.0
1532,322,8.0
1532,484,8.0
1532,89,8.0
1532,59,8.0
1532,6,5.0
1532,176,8.0
1532,90,8.0
1532,68,5.0
1532,399,5.0
1532,23,8.0
1532,490,5.0
1532,462,5.0
1532,71,8.0
1532,512,5.0
1532,546,8.0
1532,502,8.0
1532,371,8.0
1532,4,8.0
1532,222,5.0
1533,403,8.0
1533,111,5.0
1533,385,8.0
1533,501,5.0
1533,308,7.0
1533,356,7.0
1533,293,7.0
1533,196,7.0
1533,245,3.0
1533,159,5.0
1533,133,7.0
1533,12,5.0
1533,257,7.0
1533,588,7.0
1533,547,7.0
1533,55,5.0
1533,373,3.0
1533,173,3.0
1533,292,5.0
1533,568,7.0
1533,593,7.0
1533,263,5.0
1533,90,8.0
1533,63,5.0
1533,16,5.0
1534,88,7.0
1534,211,7.0
1534,539,7.0
1534,547,7.0
1534,173,7.0
1534,251,5.0
1534,15,7.0
1534,404,7.0
1534,506,7.0
1534,132,7.0
1534,289,7.0
1534,381,5.0
1534,115,4.0
1534,458,7.0
1534,529,5.0
1534,268,7.0
1534,3,7.0
1534,548,7.0
1534,470,7.0
1534,233,4.0
1534,228,7.0
1534,123,4.0
1534,231,5.0
1534,522,7.0
1534,112,7.0
1535,396,7.0
1535,392,7.0
1535,182,7.0
1535,534,7.0
1535,20,7.0
1535,176,7.0
1535,491,7.0
1535,44,7.0
1535,475,7.0
1535,127,7.0
1535,463,7.0
1535,17,7.0
1535,455,7.0
1535,96,7.0
1535,359,7.0
1535,369,7.0
1535,171,7.0
1535,227,7.0
1535,529,7.0
1535,180,7.0
1535,8,7.0
1535,309,7.0
1535,212,7.0
1535,261,7.0
1535,429,7.0
1536,337,4.0
1536,542,4.0
1536,129,4.0
1536,204,4.0
1536,309,4.0
1536,589,4.0
1536,62,4.0
1536,291,4.0
1536,137,7.0
1536,586,4.0
1536,477,4.0
1536,425,4.0
1536,582,4.0
1536,474,4.0
1536,168,4.0
1536,300,4.0
1536,314,4.0
1536,340,4.0
1536,33,4.0
1536,590,4.0
1536,344,4.0
1536,232,4.0
1536,58,4.0
1536,547,4.0
1536,271,4.0
1537,246,8.0
1537,404,4.0
1537,181,8.0
1537,9,6.0
1537,530,5.0
1537,100,6.0
1537,437,6.0
1537,548,6.0
1537,277,8.0
1537,367,5.0
1537,175,6.0
1537,208,6.0
1537,379,5.0
1537,439,6.0
1537,152,6.0
1537,571,8.0
1537,547,6.0
1537,54,8.0
1537,503,6.0
1537,458,8.0
1537,593,8.0
1537,377,8.0
1537,553,6.0
1537,12,6.0
1537,466,8.0
1538,253,4.0
1538,593,6.0
1538,214,8.0
1538,280,8.0
1538,436,6.0
1538,547,8.0
1538,39,5.0
1538,361,8.0
1538,172,6.0
1538,329,8.0
1538,538,8.0
1538,313,6.0
1538,394,5.0
1538,570,8.0
1538,63,5.0
1538,34,8.0
1538,598,6.0
1538,363,8.0
1538,281,6.0
1538,305,6.0
1538,9,6.0
1538,242,6.0
1538,401,6.0
1538,156,8.0
1538,528,8.0
1539,184,8.0
1539,307,8.0
1539,577,8.0
1539,455,8.0
1539,158,8.0
1539,105,8.0
1539,50,8.0
1539,155,8.0
1539,423,8.0
1539,413,8.0
1539,288,8.0
1539,109,8.0
1539,82,8.0
1539,261,8.0
1539,274,8.0
1539,20,8.0
1539,344,8.0
1539,528,8.0
1539,114,8.0
1539,38,5.0
1539,554,8.0
1539,375,8.0
1539,557,8.0
1539,318,8.0
1539,594,8.0
1540,537,9.0
1540,297,9.0
1540,404,9.0
1540,133,9.0
1540,489,6.0
1540,313,9.0
1540,132,9.0
1540,41,9.0
1540,229,9.0
1540,318,6.0
1540,410,9.0
1540,580,6.0
1540,223,9.0
1540,495,6.0
1540,523,5.0
1540,73,8.0
1540,274,9.0
1540,256,9.0
1540,252,6.0
1540,222,9.0
1540,185,9.0
1540,304,8.0
1540,127,9.0
1540,153,9.0
1540,210,9.0
1541,570,4.0
1541,239,8.0
1541,494,8.0
1541,127,8.0
1541,418,8.0
1541,333,5.0
1541,232,8.0
1541,166,8.0
1541,25,8.0
1541,409,8.0
1541,524,8.0
1541,141,5.0
1541,48,5.0
1541,320,8.0
1541,597,9.0
1541,379,8.0
1541,233,9.0
1541,402,8.0
1541,59,9.0
1541,508,5.0
1541,455,8.0
1541,395,8.0
1541,408,8.0
1541,595,8.0
1541,109,8.0
1542,172,6.0
1542,581,8.0
1542,580,8.0
1542,121,8.0
1542,440,8.0
1542,409,8.0
1542,500,8.0
1542,153,6.0
1542,33,8.0
1542,174,8.0
1542,4,8.0
1542,419,8.0
1542,373,8.0
1542,201,8.0
1542,233,8.0
1542,70,8.0
1542,88,8.0
1542,277,8.0
1542,363,8.0
1542,429,8.0
1542,207,8.0
1542,140,8.0
1542,562,8.0
1542,253,8.0
1542,170,8.0
1543,14,8.0
1543,80,5.0
1543,242,8.0
1543,342,8.0
1543,392,8.0
1543,49,8.0
1543,368,8.0
1543,197,8.0
1543,12,8.0
1543,400,5.0
1543,188,8.0
1543,298,8.0
1543,259,8.0
1543,131,8.0
1543,449,8.0
1543,115,8.0
1543,591,8.0
1543,406,8.0
1543,77,8.0
1543,45,8.0
1543,109,8.0
1543,292,8.0
1543,583,8.0
1543,30,8.0
1543,479,8.0
1544,255,8.0
1544,496,8.0
1544,350,9.0
1544,421,8.0
1544,422,9.0
1544,145,6.0
1544,175,8.0
1544,136,8.0
1544,543,8.0
1544,416,8.0
1544,456,8.0
1544,97,8.0
1544,162,9.0
1544,186,8.0
1544,242,8.0
1544,270,8.0
1544,143,8.0
1544,132,8.0
1544,560,8.0
1544,278,8.0
